batch_id,to_email,click_date
84042,wulegi@jobuj.net,
84042,gizaxi@yaqit.com,
84042,xajuye@zujal.org,
84042,feciqu@noxoj.org,
84042,rugeja@jeyiv.net,
84042,gofefo@kamok.org,"2018-08-21 00:32:48, 2018-08-21 00:35:07, 2018-08-21 00:39:04, 2018-08-21 00:36:19, 2018-08-21 00:32:48, 2018-08-29 07:38:57"
84042,gofefo@kamok.org,"2018-08-21 00:35:07, 2018-08-21 00:35:07, 2018-08-21 00:39:04, 2018-08-21 00:36:19, 2018-08-21 00:32:48, 2018-08-29 07:38:57"
84042,gofefo@kamok.org,"2018-08-21 00:36:19, 2018-08-21 00:35:07, 2018-08-21 00:39:04, 2018-08-21 00:36:19, 2018-08-21 00:32:48, 2018-08-29 07:38:57"
84042,gofefo@kamok.org,"2018-08-21 00:39:04, 2018-08-21 00:35:07, 2018-08-21 00:39:04, 2018-08-21 00:36:19, 2018-08-21 00:32:48, 2018-08-29 07:38:57"
84042,denuyu@nuyav.org,"2018-08-21 00:15:47, 2018-08-24 02:21:28, 2018-08-23 04:46:14, 2018-08-21 00:15:47, 2018-08-24 19:24:31"
84042,denuyu@nuyav.org,"2018-08-23 04:46:14, 2018-08-24 02:21:28, 2018-08-23 04:46:14, 2018-08-21 00:15:47, 2018-08-24 19:24:31"
84042,denuyu@nuyav.org,"2018-08-24 02:21:28, 2018-08-24 02:21:28, 2018-08-23 04:46:14, 2018-08-21 00:15:47, 2018-08-24 19:24:31"
84042,denuyu@nuyav.org,"2018-08-24 19:24:31, 2018-08-24 02:21:28, 2018-08-23 04:46:14, 2018-08-21 00:15:47, 2018-08-24 19:24:31"
84042,buduke@tezow.net,"2018-08-23 05:33:14, 2018-08-23 05:36:31, 2018-08-23 05:33:14"
84042,buduke@tezow.net,"2018-08-23 05:36:31, 2018-08-23 05:36:31, 2018-08-23 05:33:14"
84042,vuciji@tepem.org,
84042,zuvipu@fegap.com,
84042,nozofo@nilin.org,
84042,zerale@mujan.com,
84042,puvexu@yasur.net,
84042,hitozi@vijow.net,
84042,mapaso@qabig.net,
84042,bedilu@yafot.net,
84042,pepiwu@tiram.org,"2018-08-21 21:54:20, 2018-08-21 21:54:20"
84042,dawona@qifuc.org,
84042,givopa@kucos.org,"2018-08-24 20:02:45, 2018-08-24 20:02:45, 2018-08-24 20:04:26, 2018-08-24 20:06:52, 2018-08-24 20:06:45"
84042,givopa@kucos.org,"2018-08-24 20:04:26, 2018-08-24 20:02:45, 2018-08-24 20:04:26, 2018-08-24 20:06:52, 2018-08-24 20:06:45"
84042,givopa@kucos.org,"2018-08-24 20:06:45, 2018-08-24 20:02:45, 2018-08-24 20:04:26, 2018-08-24 20:06:52, 2018-08-24 20:06:45"
84042,givopa@kucos.org,"2018-08-24 20:06:52, 2018-08-24 20:02:45, 2018-08-24 20:04:26, 2018-08-24 20:06:52, 2018-08-24 20:06:45"
84042,dayase@pawuh.org,
84042,bofiko@peyep.org,
84042,huludo@cezeg.net,
84042,rayaqi@didiv.org,"2018-08-21 07:32:21, 2018-08-21 07:38:14, 2018-08-21 07:33:52, 2018-08-21 07:32:21"
84042,rayaqi@didiv.org,"2018-08-21 07:33:52, 2018-08-21 07:38:14, 2018-08-21 07:33:52, 2018-08-21 07:32:21"
84042,rayaqi@didiv.org,"2018-08-21 07:38:14, 2018-08-21 07:38:14, 2018-08-21 07:33:52, 2018-08-21 07:32:21"
84042,rihave@webuv.org,
84042,boviru@pecok.net,
84042,dujulo@posoc.com,
84042,vuqidu@cadap.com,
84042,xuyino@vimol.com,"2018-08-24 20:57:37, 2018-08-24 20:57:37, 2018-08-24 21:03:31"
84042,xuyino@vimol.com,"2018-08-24 21:03:31, 2018-08-24 20:57:37, 2018-08-24 21:03:31"
84042,ririvo@dabax.com,
84042,nitoha@padiq.net,
84042,fomiku@tedat.com,"2018-08-21 07:34:43, 2018-08-24 09:11:21, 2018-08-21 07:34:43, 2018-08-24 18:56:25, 2018-08-24 11:15:20"
84042,fomiku@tedat.com,"2018-08-24 09:11:21, 2018-08-24 09:11:21, 2018-08-21 07:34:43, 2018-08-24 18:56:25, 2018-08-24 11:15:20"
84042,fomiku@tedat.com,"2018-08-24 11:15:20, 2018-08-24 09:11:21, 2018-08-21 07:34:43, 2018-08-24 18:56:25, 2018-08-24 11:15:20"
84042,fomiku@tedat.com,"2018-08-24 18:56:25, 2018-08-24 09:11:21, 2018-08-21 07:34:43, 2018-08-24 18:56:25, 2018-08-24 11:15:20"
84042,wihare@zafaz.net,"2018-08-23 21:15:50, 2018-08-23 21:15:50"
84042,widexu@zijob.com,"2018-08-24 02:34:23, 2018-08-24 02:34:23"
84042,cofeqa@zafuj.net,
84042,yemuji@gowey.net,
84042,matabo@jepuk.com,
84042,kimaco@voyot.org,
84042,weyoqo@sibuk.net,
84042,zinovo@tiken.org,"2018-08-25 01:18:55, 2018-08-25 01:18:55"
84042,bumaxi@vagih.com,
84042,pidiwi@kagid.com,
84042,rupexi@zawir.com,"2018-08-20 20:38:02, 2018-08-22 15:25:06, 2018-08-20 20:38:02"
84042,rupexi@zawir.com,"2018-08-22 15:25:06, 2018-08-22 15:25:06, 2018-08-20 20:38:02"
84042,wesaju@neyan.org,
84042,yodasu@mowux.com,
84042,curaxu@salum.org,"2018-08-24 06:31:17, 2018-08-24 06:31:17, 2018-08-25 02:27:39"
84042,curaxu@salum.org,"2018-08-25 02:27:39, 2018-08-24 06:31:17, 2018-08-25 02:27:39"
84042,poqove@kerav.net,
84042,rayapu@mayis.org,
84042,xodita@cobem.net,
84042,fiwate@dosip.org,
84042,cejute@zakab.com,
84042,pesipo@gapip.org,
84042,vayahi@canik.net,
84042,nakife@socuf.net,
84042,fociyo@bocun.org,
84042,ceyuju@canij.com,
84042,yadasi@kaxez.org,
84042,madanu@zeqow.com,
84042,vetivu@jedix.net,
84042,mipigi@tetaw.org,"2018-08-25 08:29:44, 2018-08-25 08:32:44, 2018-08-25 08:31:14, 2018-08-25 08:29:44, 2018-08-25 08:34:40"
84042,mipigi@tetaw.org,"2018-08-25 08:31:14, 2018-08-25 08:32:44, 2018-08-25 08:31:14, 2018-08-25 08:29:44, 2018-08-25 08:34:40"
84042,mipigi@tetaw.org,"2018-08-25 08:32:44, 2018-08-25 08:32:44, 2018-08-25 08:31:14, 2018-08-25 08:29:44, 2018-08-25 08:34:40"
84042,mipigi@tetaw.org,"2018-08-25 08:34:40, 2018-08-25 08:32:44, 2018-08-25 08:31:14, 2018-08-25 08:29:44, 2018-08-25 08:34:40"
84042,bopize@madiz.com,
84042,bojura@kujow.net,
84042,walixu@vazob.com,
84042,dexizo@bazat.net,
84042,hulibo@kubig.org,
84042,canufi@bejax.org,
84042,kulaje@wiwuv.net,"2018-08-20 20:34:55, 2018-08-20 20:42:28, 2018-08-20 20:34:55"
84042,kulaje@wiwuv.net,"2018-08-20 20:42:28, 2018-08-20 20:42:28, 2018-08-20 20:34:55"
84042,vijugu@qiwun.org,
84042,nuleqi@wisub.net,
84042,vureya@tatev.org,
84042,cireja@yolof.com,"2018-08-23 18:11:56, 2018-08-23 18:11:56, 2018-08-23 18:13:02, 2018-08-23 18:16:56, 2018-08-23 18:19:24"
84042,cireja@yolof.com,"2018-08-23 18:13:02, 2018-08-23 18:11:56, 2018-08-23 18:13:02, 2018-08-23 18:16:56, 2018-08-23 18:19:24"
84042,cireja@yolof.com,"2018-08-23 18:16:56, 2018-08-23 18:11:56, 2018-08-23 18:13:02, 2018-08-23 18:16:56, 2018-08-23 18:19:24"
84042,cireja@yolof.com,"2018-08-23 18:19:24, 2018-08-23 18:11:56, 2018-08-23 18:13:02, 2018-08-23 18:16:56, 2018-08-23 18:19:24"
84042,qoqosi@piquv.net,
84042,pukeru@lijef.org,
84042,puvero@lujeg.com,
84042,payada@deliv.com,
84042,giqabi@qegif.net,
84042,vugoge@gulip.net,
84042,mupova@dadaw.com,
84042,hobejo@pomir.com,
84042,ruyoye@kuwek.org,
84042,kuyivi@lutag.com,
84042,zesoce@talox.net,
84042,xezote@fehiy.net,
84042,cajere@hudel.com,
84042,wafoxa@qiwem.com,
84042,cuqori@zawol.net,
84042,rakale@cufaw.net,
84042,caluhi@cikik.org,
84042,kagejo@cikoj.com,"2018-08-23 22:55:03, 2018-08-23 22:55:03, 2018-08-23 22:59:57, 2018-08-23 23:02:59"
84042,kagejo@cikoj.com,"2018-08-23 22:59:57, 2018-08-23 22:55:03, 2018-08-23 22:59:57, 2018-08-23 23:02:59"
84042,kagejo@cikoj.com,"2018-08-23 23:02:59, 2018-08-23 22:55:03, 2018-08-23 22:59:57, 2018-08-23 23:02:59"
84042,qigude@leqak.org,
84042,rarafo@teduv.org,
84042,vapizo@tebop.org,
84042,cumunu@puqab.com,
84042,rabelu@kupan.com,
84042,boxobe@gufif.com,
84042,barayu@zeyoz.com,"2018-08-21 07:41:47, 2018-08-21 07:41:47"
84042,pezojo@ruvow.org,
84042,sohenu@kesag.com,
84042,mavogo@lajaq.org,
84042,cosabo@noliy.com,
84042,luwahi@sunaq.net,
84042,dosabe@fubec.net,
84042,vimaki@depeh.org,
84042,nosewi@zojiq.org,"2018-08-20 19:51:30, 2018-08-20 19:51:30"
84042,vumemo@zonuk.com,
84042,xujaqo@cexag.com,
84042,vukawi@qunug.net,
84042,qabevi@kokad.net,
84042,tihudi@gazac.net,"2018-08-22 05:22:40, 2018-08-22 05:26:07, 2018-08-22 05:22:40, 2018-08-22 05:27:06, 2018-08-22 05:24:18"
84042,tihudi@gazac.net,"2018-08-22 05:24:18, 2018-08-22 05:26:07, 2018-08-22 05:22:40, 2018-08-22 05:27:06, 2018-08-22 05:24:18"
84042,tihudi@gazac.net,"2018-08-22 05:26:07, 2018-08-22 05:26:07, 2018-08-22 05:22:40, 2018-08-22 05:27:06, 2018-08-22 05:24:18"
84042,tihudi@gazac.net,"2018-08-22 05:27:06, 2018-08-22 05:26:07, 2018-08-22 05:22:40, 2018-08-22 05:27:06, 2018-08-22 05:24:18"
84042,yumena@kafaq.net,
84042,qopeba@puqux.org,"2018-08-20 21:15:00, 2018-08-22 19:05:04, 2018-08-24 02:42:58, 2018-08-20 21:15:00, 2018-08-24 08:04:33"
84042,qopeba@puqux.org,"2018-08-22 19:05:04, 2018-08-22 19:05:04, 2018-08-24 02:42:58, 2018-08-20 21:15:00, 2018-08-24 08:04:33"
84042,qopeba@puqux.org,"2018-08-24 02:42:58, 2018-08-22 19:05:04, 2018-08-24 02:42:58, 2018-08-20 21:15:00, 2018-08-24 08:04:33"
84042,qopeba@puqux.org,"2018-08-24 08:04:33, 2018-08-22 19:05:04, 2018-08-24 02:42:58, 2018-08-20 21:15:00, 2018-08-24 08:04:33"
84042,cuyeru@zolij.com,
84042,xevewi@saxaf.com,
84042,behari@zupor.com,
84042,liziga@wutod.org,
84042,gupawe@motov.net,"2018-08-25 10:25:35, 2018-08-25 10:25:35, 2018-08-25 10:25:54"
84042,gupawe@motov.net,"2018-08-25 10:25:54, 2018-08-25 10:25:35, 2018-08-25 10:25:54"
84042,mogewi@dotug.org,
84042,gesiva@cewoh.com,
84042,vedicu@dimoz.org,
84042,gevodi@xixil.com,
84042,kitapu@qexev.org,"2018-08-23 22:52:19, 2018-08-23 22:52:55, 2018-08-23 22:56:58, 2018-08-23 22:56:29, 2018-08-23 22:52:19"
84042,kitapu@qexev.org,"2018-08-23 22:52:55, 2018-08-23 22:52:55, 2018-08-23 22:56:58, 2018-08-23 22:56:29, 2018-08-23 22:52:19"
84042,kitapu@qexev.org,"2018-08-23 22:56:29, 2018-08-23 22:52:55, 2018-08-23 22:56:58, 2018-08-23 22:56:29, 2018-08-23 22:52:19"
84042,kitapu@qexev.org,"2018-08-23 22:56:58, 2018-08-23 22:52:55, 2018-08-23 22:56:58, 2018-08-23 22:56:29, 2018-08-23 22:52:19"
84042,buqani@kozok.net,"2018-08-21 07:26:39, 2018-08-23 14:26:02, 2018-08-21 07:26:39, 2018-08-21 19:12:22"
84042,buqani@kozok.net,"2018-08-21 19:12:22, 2018-08-23 14:26:02, 2018-08-21 07:26:39, 2018-08-21 19:12:22"
84042,buqani@kozok.net,"2018-08-23 14:26:02, 2018-08-23 14:26:02, 2018-08-21 07:26:39, 2018-08-21 19:12:22"
84042,kuqaya@mufab.com,
84042,nefuzi@wenaq.org,"2018-08-21 14:20:25, 2018-08-21 14:28:30, 2018-08-21 14:24:31, 2018-08-21 14:20:25"
84042,nefuzi@wenaq.org,"2018-08-21 14:24:31, 2018-08-21 14:28:30, 2018-08-21 14:24:31, 2018-08-21 14:20:25"
84042,nefuzi@wenaq.org,"2018-08-21 14:28:30, 2018-08-21 14:28:30, 2018-08-21 14:24:31, 2018-08-21 14:20:25"
84042,vikoge@socun.com,
84042,voyugo@karaq.org,
84042,huneza@necev.net,
84042,gozaxi@zepaw.org,
84042,jufayo@ropen.com,
84042,mosaju@hopuh.com,
84042,tipeba@hohem.net,"2018-08-23 00:28:39, 2018-08-25 10:05:05, 2018-08-23 12:37:18, 2018-08-25 10:55:43, 2018-08-23 00:28:39"
84042,tipeba@hohem.net,"2018-08-23 12:37:18, 2018-08-25 10:05:05, 2018-08-23 12:37:18, 2018-08-25 10:55:43, 2018-08-23 00:28:39"
84042,tipeba@hohem.net,"2018-08-25 10:05:05, 2018-08-25 10:05:05, 2018-08-23 12:37:18, 2018-08-25 10:55:43, 2018-08-23 00:28:39"
84042,tipeba@hohem.net,"2018-08-25 10:55:43, 2018-08-25 10:05:05, 2018-08-23 12:37:18, 2018-08-25 10:55:43, 2018-08-23 00:28:39"
84042,dazulo@perun.org,
84042,rezedi@faciv.net,
84042,jupoye@rayaj.org,"2018-08-24 21:03:38, 2018-08-24 21:03:38, 2018-08-24 21:07:20"
84042,jupoye@rayaj.org,"2018-08-24 21:07:20, 2018-08-24 21:03:38, 2018-08-24 21:07:20"
84042,yozaji@kolix.org,
84042,xafigo@lutoj.org,
84042,dohovi@holok.com,"2018-08-25 14:06:52, 2018-08-25 14:06:52, 2018-08-25 14:09:46, 2018-08-25 14:07:59"
84042,dohovi@holok.com,"2018-08-25 14:07:59, 2018-08-25 14:06:52, 2018-08-25 14:09:46, 2018-08-25 14:07:59"
84042,dohovi@holok.com,"2018-08-25 14:09:46, 2018-08-25 14:06:52, 2018-08-25 14:09:46, 2018-08-25 14:07:59"
84042,puzawe@tepam.net,
84042,nejihu@nupey.org,
84042,zoxexa@kawoc.net,
84042,yukufo@diluc.net,
84042,zazeba@pimir.org,
84042,gipuba@cezuz.org,
84042,viratu@mufun.net,"2018-08-24 21:52:12, 2018-08-24 21:52:12"
84042,juwisi@bizim.org,
84042,qorewi@mecub.org,
84042,wuyaru@domiv.org,
84042,yirazu@hujep.com,"2018-08-21 15:03:49, 2018-08-21 16:03:39, 2018-08-21 15:03:49, 2018-08-27 18:38:13, 2018-08-27 18:41:00, 2018-08-27 18:39:54"
84042,yirazu@hujep.com,"2018-08-21 16:03:39, 2018-08-21 16:03:39, 2018-08-21 15:03:49, 2018-08-27 18:38:13, 2018-08-27 18:41:00, 2018-08-27 18:39:54"
84042,dokuni@lecul.org,
84042,naluna@gocaj.net,
84042,wutuxu@xumiq.com,
84042,laguho@polec.com,
84042,pefazu@damuj.com,
84042,hesoze@puvuz.net,
84042,vujohe@rejiz.org,
84042,dumifa@dakul.org,
84042,manufi@qewan.com,
84042,gufidi@yenum.org,
84042,tehota@zepoq.com,
84042,mahono@xitib.net,
84042,pikeni@hayuc.net,
84042,donawa@beyof.com,
84042,lukewe@jigak.net,"2018-08-21 14:47:20, 2018-08-23 05:14:00, 2018-08-23 22:40:24, 2018-08-21 14:47:20, 2018-08-23 00:16:28, 2018-09-01 10:00:09, 2018-09-01 10:06:08, 2018-09-01 09:57:09"
84042,lukewe@jigak.net,"2018-08-23 00:16:28, 2018-08-23 05:14:00, 2018-08-23 22:40:24, 2018-08-21 14:47:20, 2018-08-23 00:16:28, 2018-09-01 10:00:09, 2018-09-01 10:06:08, 2018-09-01 09:57:09"
84042,lukewe@jigak.net,"2018-08-23 05:14:00, 2018-08-23 05:14:00, 2018-08-23 22:40:24, 2018-08-21 14:47:20, 2018-08-23 00:16:28, 2018-09-01 10:00:09, 2018-09-01 10:06:08, 2018-09-01 09:57:09"
84042,lukewe@jigak.net,"2018-08-23 22:40:24, 2018-08-23 05:14:00, 2018-08-23 22:40:24, 2018-08-21 14:47:20, 2018-08-23 00:16:28, 2018-09-01 10:00:09, 2018-09-01 10:06:08, 2018-09-01 09:57:09"
84042,suruvo@yavam.com,
84042,gojafe@guwop.com,
84042,qeyopu@zukah.com,
84042,jerufi@jawoq.com,
84042,yawawi@qemam.net,
84042,puwera@faduc.net,
84042,kedabo@fecig.org,
84042,facape@poyex.org,
84042,tedeye@leqez.org,
84042,qeyami@puzog.net,
84042,lefoca@tupuq.com,
84042,vigewi@dateh.net,
84042,xotehi@wevuy.com,
84042,kigepo@vuzum.com,
84042,dagumo@judef.org,
84042,ridaco@vaquw.org,
84042,rideha@likix.org,
84042,mineyu@tuqir.net,
84042,xekovu@sopat.net,
84042,nanewa@vocih.net,"2018-08-24 08:46:30, 2018-08-24 08:49:58, 2018-08-24 08:46:30, 2018-08-24 08:51:42, 2018-08-24 08:47:21"
84042,nanewa@vocih.net,"2018-08-24 08:47:21, 2018-08-24 08:49:58, 2018-08-24 08:46:30, 2018-08-24 08:51:42, 2018-08-24 08:47:21"
84042,nanewa@vocih.net,"2018-08-24 08:49:58, 2018-08-24 08:49:58, 2018-08-24 08:46:30, 2018-08-24 08:51:42, 2018-08-24 08:47:21"
84042,nanewa@vocih.net,"2018-08-24 08:51:42, 2018-08-24 08:49:58, 2018-08-24 08:46:30, 2018-08-24 08:51:42, 2018-08-24 08:47:21"
84042,wotetu@setok.com,
84042,tigimu@wolug.com,
84042,vofapo@tejih.com,
84042,hikola@nojom.org,
84042,nocidi@jefih.net,
84042,dulafe@fubix.com,
84042,teradi@xogoh.net,
84042,gimani@mekiz.org,
84042,putena@yales.com,
84042,lizequ@zanoh.com,
84042,xinadi@felon.com,"2018-08-23 04:58:51, 2018-08-23 04:58:51"
84042,gatiti@risog.net,"2018-08-22 11:31:33, 2018-08-22 11:31:33, 2018-08-22 22:23:02, 2018-08-22 14:23:09, 2018-09-01 13:46:38"
84042,gatiti@risog.net,"2018-08-22 14:23:09, 2018-08-22 11:31:33, 2018-08-22 22:23:02, 2018-08-22 14:23:09, 2018-09-01 13:46:38"
84042,gatiti@risog.net,"2018-08-22 22:23:02, 2018-08-22 11:31:33, 2018-08-22 22:23:02, 2018-08-22 14:23:09, 2018-09-01 13:46:38"
84042,delofe@xogeg.net,
84042,welise@fomos.net,
84042,resuta@tavob.net,
84042,funabo@wihuq.org,
84042,gewudu@tazeq.net,
84042,werusa@bitut.net,
84042,reyili@dawed.org,
84042,rereme@qucor.org,
84042,wuseqi@pejod.net,
84042,javali@tafuq.org,
84042,jatoja@likid.org,
84042,wedunu@radev.com,
84042,korovi@wevul.com,
84042,honayo@zatib.org,
84042,niwiti@valox.com,
84042,weruho@yucog.net,
84042,cazeqe@zitir.org,
84042,bifuri@tiwec.com,
84042,fokiko@hoqup.net,
84042,xabaxu@lisak.com,
84042,dokoso@cixiy.org,"2018-08-23 09:20:34, 2018-08-23 09:24:03, 2018-08-23 09:20:34, 2018-08-23 09:24:21"
84042,dokoso@cixiy.org,"2018-08-23 09:24:03, 2018-08-23 09:24:03, 2018-08-23 09:20:34, 2018-08-23 09:24:21"
84042,dokoso@cixiy.org,"2018-08-23 09:24:21, 2018-08-23 09:24:03, 2018-08-23 09:20:34, 2018-08-23 09:24:21"
84042,babewe@tured.org,
84042,tupeme@wanaj.org,
84042,gogere@pifos.org,
84042,jicule@fuyay.net,
84042,bubone@relif.net,
84042,babaye@nefeq.net,"2018-08-21 18:02:59, 2018-08-21 18:04:15, 2018-08-21 18:05:47, 2018-08-21 18:02:59"
84042,babaye@nefeq.net,"2018-08-21 18:04:15, 2018-08-21 18:04:15, 2018-08-21 18:05:47, 2018-08-21 18:02:59"
84042,babaye@nefeq.net,"2018-08-21 18:05:47, 2018-08-21 18:04:15, 2018-08-21 18:05:47, 2018-08-21 18:02:59"
84042,seyeko@hexum.org,
84042,raxono@xahat.org,
84042,zujeni@kocac.com,
84042,hifuce@revab.org,
84042,buyayo@diduc.net,
84042,petagu@qimot.com,"2018-08-21 12:51:44, 2018-08-21 12:53:26, 2018-08-21 12:51:44"
84042,petagu@qimot.com,"2018-08-21 12:53:26, 2018-08-21 12:53:26, 2018-08-21 12:51:44"
84042,sovami@havid.com,
84042,zeposu@qukuf.com,
84042,wonimo@quseh.org,
84042,yizoza@kisak.org,
84042,zawadu@mapid.org,"2018-08-25 12:57:51, 2018-08-25 13:07:29, 2018-08-25 12:57:51, 2018-08-25 13:03:41"
84042,zawadu@mapid.org,"2018-08-25 13:03:41, 2018-08-25 13:07:29, 2018-08-25 12:57:51, 2018-08-25 13:03:41"
84042,zawadu@mapid.org,"2018-08-25 13:07:29, 2018-08-25 13:07:29, 2018-08-25 12:57:51, 2018-08-25 13:03:41"
84042,lowotu@necur.org,
84042,zokece@kuqem.com,
84042,tiwetu@yexad.net,
84042,vujoki@jenej.org,
84042,hupevi@legat.com,
84042,qahuyi@tikop.com,
84042,doyija@mamon.com,
84042,dazuyu@zivud.com,
84042,zisape@wafis.net,"2018-08-24 16:54:23, 2018-08-25 07:29:18, 2018-08-24 16:54:23, 2018-08-25 01:52:58"
84042,zisape@wafis.net,"2018-08-25 01:52:58, 2018-08-25 07:29:18, 2018-08-24 16:54:23, 2018-08-25 01:52:58"
84042,zisape@wafis.net,"2018-08-25 07:29:18, 2018-08-25 07:29:18, 2018-08-24 16:54:23, 2018-08-25 01:52:58"
84042,sizare@mezeh.org,
84042,gadono@nubek.net,"2018-08-24 20:23:13, 2018-08-24 20:23:13, 2018-09-01 13:11:01, 2018-09-01 13:15:10"
84042,xikoma@vuzih.org,
84042,cerite@duzoy.org,
84042,sejeso@dafez.com,
84042,seroji@bopan.com,
84042,zegado@poyuk.org,
84042,zuviyi@suked.com,"2018-08-23 16:55:24, 2018-08-23 16:55:24, 2018-08-31 07:13:42"
84042,lexoye@gutum.net,
84042,bexufu@juvoz.com,
84042,celuza@nogep.org,
84042,meyolo@buguj.net,"2018-08-23 11:09:31, 2018-08-23 11:11:11, 2018-08-23 11:13:23, 2018-08-23 11:09:31, 2018-08-29 09:24:36, 2018-08-29 08:07:32"
84042,meyolo@buguj.net,"2018-08-23 11:11:11, 2018-08-23 11:11:11, 2018-08-23 11:13:23, 2018-08-23 11:09:31, 2018-08-29 09:24:36, 2018-08-29 08:07:32"
84042,meyolo@buguj.net,"2018-08-23 11:13:23, 2018-08-23 11:11:11, 2018-08-23 11:13:23, 2018-08-23 11:09:31, 2018-08-29 09:24:36, 2018-08-29 08:07:32"
84042,jixeqe@duhix.net,
84042,xohewo@vucin.net,
84042,horipu@kuwod.com,
84042,diriwi@niqej.org,
84042,kuluco@junit.net,
84042,xuxigi@xaken.org,
84042,korinu@vumit.net,
84042,zaroga@vobam.com,"2018-08-22 11:26:33, 2018-08-22 11:26:33"
84042,hugewe@qifov.org,
84042,tihaqe@pisuj.net,
84042,qifaru@jugud.org,
84042,halasu@wulep.net,
84042,bijijo@mowad.org,
84042,kexipi@pijat.org,
84042,fujeme@gumut.org,"2018-08-23 09:44:15, 2018-08-23 18:39:45, 2018-08-23 09:44:15, 2018-08-31 01:12:00"
84042,fujeme@gumut.org,"2018-08-23 18:39:45, 2018-08-23 18:39:45, 2018-08-23 09:44:15, 2018-08-31 01:12:00"
84042,cugisa@fewac.net,
84042,jokabi@daqej.net,
84042,fikeho@narib.com,
84042,takotu@taweb.org,
84042,piwebu@dafuq.com,
84042,muqulo@xutof.org,
84042,zijeru@zazov.org,
84042,huhuyo@yujel.net,
84042,bevobe@vunej.org,
84042,recucu@duqur.com,
84042,kejuvi@seyip.org,
84042,kenani@yojah.com,
84042,nivoxi@pukog.org,"2018-08-21 07:45:43, 2018-08-21 07:45:43, 2018-08-21 07:49:52"
84042,nivoxi@pukog.org,"2018-08-21 07:49:52, 2018-08-21 07:45:43, 2018-08-21 07:49:52"
84042,nikame@mofub.com,
84042,jihome@kagan.net,"2018-08-22 14:33:08, 2018-08-22 14:38:05, 2018-08-22 14:33:08"
84042,jihome@kagan.net,"2018-08-22 14:38:05, 2018-08-22 14:38:05, 2018-08-22 14:33:08"
84042,xapaqi@sexos.com,"2018-08-21 04:06:19, 2018-08-23 13:43:43, 2018-08-21 04:06:19, 2018-08-23 17:59:24"
84042,xapaqi@sexos.com,"2018-08-23 13:43:43, 2018-08-23 13:43:43, 2018-08-21 04:06:19, 2018-08-23 17:59:24"
84042,xapaqi@sexos.com,"2018-08-23 17:59:24, 2018-08-23 13:43:43, 2018-08-21 04:06:19, 2018-08-23 17:59:24"
84042,tudile@gadeq.com,
84042,wesohe@velif.org,"2018-08-24 12:24:11, 2018-08-24 12:24:11"
84042,ciluso@figil.com,
84042,dacaza@nomap.com,
84042,seqiga@mocaj.org,
84042,nonuga@bajoy.net,"2018-08-22 07:26:57, 2018-08-22 07:26:57, 2018-08-22 07:29:23"
84042,nonuga@bajoy.net,"2018-08-22 07:29:23, 2018-08-22 07:26:57, 2018-08-22 07:29:23"
84042,beliso@beyov.com,
84042,fazupo@casih.net,
84042,gisoxa@periz.com,
84042,ricapo@latip.net,
84042,banofi@xaqiw.net,
84042,jemamo@yimon.net,
84042,darodo@xujob.com,
84042,xogeju@mamav.net,"2018-08-21 20:31:48, 2018-08-21 20:40:52, 2018-08-21 20:31:48, 2018-08-21 20:38:50, 2018-08-21 20:38:15, 2018-08-30 07:22:59, 2018-08-31 13:28:20"
84042,xogeju@mamav.net,"2018-08-21 20:38:15, 2018-08-21 20:40:52, 2018-08-21 20:31:48, 2018-08-21 20:38:50, 2018-08-21 20:38:15, 2018-08-30 07:22:59, 2018-08-31 13:28:20"
84042,xogeju@mamav.net,"2018-08-21 20:38:50, 2018-08-21 20:40:52, 2018-08-21 20:31:48, 2018-08-21 20:38:50, 2018-08-21 20:38:15, 2018-08-30 07:22:59, 2018-08-31 13:28:20"
84042,xogeju@mamav.net,"2018-08-21 20:40:52, 2018-08-21 20:40:52, 2018-08-21 20:31:48, 2018-08-21 20:38:50, 2018-08-21 20:38:15, 2018-08-30 07:22:59, 2018-08-31 13:28:20"
84042,dokeko@maset.org,
84042,bopoqo@ranih.net,"2018-08-23 17:28:52, 2018-08-25 05:04:16, 2018-08-23 17:28:52"
84042,bopoqo@ranih.net,"2018-08-25 05:04:16, 2018-08-25 05:04:16, 2018-08-23 17:28:52"
84042,zuxuro@sogeh.com,
84042,mivejo@konob.net,
84042,kaneda@juqey.com,
84042,yewamu@fabox.com,
84042,cikuci@cakal.org,
84042,yehaki@dipes.net,
84042,kiciru@lumer.org,
84042,berije@yucar.org,
84042,nukeho@lenos.net,
84042,bidegi@dosav.net,
84042,fovedo@yokip.net,
84042,wetehe@xumer.com,"2018-08-25 13:29:13, 2018-08-25 13:36:17, 2018-08-25 13:32:37, 2018-08-25 13:29:13, 2018-08-31 04:48:35"
84042,wetehe@xumer.com,"2018-08-25 13:32:37, 2018-08-25 13:36:17, 2018-08-25 13:32:37, 2018-08-25 13:29:13, 2018-08-31 04:48:35"
84042,wetehe@xumer.com,"2018-08-25 13:36:17, 2018-08-25 13:36:17, 2018-08-25 13:32:37, 2018-08-25 13:29:13, 2018-08-31 04:48:35"
84042,nofutu@wuzih.com,
84042,mavoqe@fidoq.net,
84042,varovo@geluc.net,
